x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,event,p
2.7,0.0,-7.0,-3.6,-3.6,11.4,1.4,2.6,0.6,0.9,1.0,0.9567217433598904
2.1,-0.0,-0.0,-9.1,-9.1,5.3,8.8,10.6,5.5,5.7,1.0,0.972420054663769
2.5,0.2,-3.1,-6.0,-6.0,3.0,2.3,11.9,2.0,3.8,1.0,0.9427013820396826
0.3,-6.5,-0.9,-10.7,-10.7,-5.4,2.4,3.8,2.4,1.2,1.0,0.9532981392687896
-0.1,0.0,-0.0,-7.0,-7.0,-3.8,6.8,1.4,0.3,4.7,1.0,0.9540302369936408
0.4,2.9,-0.4,-6.3,-6.3,3.5,7.1,3.6,1.1,2.0,1.0,0.9636239213130452
0.2,0.1,-2.2,-1.7,-1.7,2.7,1.8,5.7,0.4,5.6,1.0,0.9331121297283091
16.4,-1.7,-3.4,-11.5,-11.5,8.8,4.4,8.7,26.6,0.3,1.0,0.9820266352079012
0.8,23.7,-1.8,-7.4,-7.4,-1.9,3.4,4.0,1.3,4.3,1.0,0.9374666426490396
3.0,-0.0,-3.6,-4.8,-4.8,8.2,2.0,6.4,1.2,5.6,0.0,0.9566129818459304
0.0,-1.0,-0.0,0.0,0.0,4.3,7.3,6.4,0.4,2.8,1.0,0.9463462128669036
0.5,0.0,-0.1,-5.0,-5.0,6.9,8.9,4.0,1.0,1.3,1.0,0.9693150425997792
1.0,-0.3,-0.0,-8.6,-8.6,3.2,4.7,10.7,3.2,4.0,1.0,0.9619133052724076
-0.0,2.3,-0.0,5.0,5.0,4.2,11.7,2.1,0.1,3.6,1.0,0.9409398105742218
0.1,0.8,0.0,-2.4,-2.4,7.9,6.0,8.7,0.7,0.7,1.0,0.9565274711402412
0.6,0.0,-0.3,-7.7,-7.7,4.8,5.4,4.0,1.5,2.1,1.0,0.9676949075310214
0.5,-0.0,-0.1,-5.3,-5.3,7.2,3.2,7.9,1.0,0.7,1.0,0.9599464746033048
7.3,-0.3,-6.6,-9.5,-9.5,9.1,1.9,4.2,4.5,8.7,1.0,0.970064721103968
0.2,7.5,-0.2,-8.3,-8.3,3.1,5.0,2.9,1.2,0.3,1.0,0.96414803024102
0.0,-0.1,-0.7,3.2,3.2,1.6,2.4,4.8,0.2,1.9,1.0,0.9116464927799872
9.3,-0.5,-6.3,-7.6,-7.6,6.9,1.3,29.9,6.5,4.7,1.0,0.9316923692574248
-0.3,0.2,0.0,1.9,1.9,-4.2,5.5,2.7,0.1,7.2,1.0,0.9115449066055551
7.7,0.1,-3.7,-8.5,-8.5,7.8,1.9,11.1,5.1,4.1,1.0,0.9634233817085948
15.1,-0.2,-7.5,-10.9,-10.9,8.6,1.5,9.2,14.4,3.0,1.0,0.9713592718319476
0.3,0.9,-0.9,-5.6,-5.6,6.2,1.5,4.0,0.5,2.2,1.0,0.9585117385759636
0.9,5.0,-1.0,3.4,3.4,8.9,3.5,9.2,0.5,1.6,1.0,0.9293485026541992
0.0,-5.1,-0.0,-6.1,-6.1,-2.9,4.5,5.4,0.7,0.9,1.0,0.946308534369845
0.1,-0.0,-0.5,-6.7,-6.7,0.8,2.3,3.9,0.6,6.9,1.0,0.9530382223188872
0.1,3.3,-1.9,3.8,3.8,-3.4,0.5,2.0,0.1,1.4,0.0,0.8766560910898499
1.0,-0.0,-0.1,2.4,2.4,11.4,6.2,5.9,0.5,1.1,1.0,0.9539337751264609
0.0,-8.2,-0.6,-8.5,-8.5,-5.4,3.3,1.7,0.6,2.0,1.0,0.950689055968013
0.4,3.4,-4.2,-5.9,-5.9,-0.9,4.0,1.8,0.6,0.4,1.0,0.9425845460035448
0.5,0.0,-3.0,-11.9,-11.9,-9.8,4.0,1.9,3.8,2.6,1.0,0.946234111591908
2.4,-0.1,-2.2,-6.9,-6.9,2.3,6.0,5.7,2.3,2.8,1.0,0.959036502428509
11.1,1.4,-36.8,-7.0,-7.0,9.1,0.3,5.2,1.9,1.6,1.0,0.8872162257409549
0.0,8.3,0.1,5.3,5.3,5.4,16.4,6.1,0.2,8.8,1.0,0.945587663170825
0.3,-1.2,-0.3,0.5,0.5,5.0,4.8,9.1,0.6,0.8,1.0,0.937007703851842
3.4,4.3,-0.5,-7.9,-7.9,9.7,2.7,8.6,3.0,0.7,1.0,0.968776593759462
0.0,-0.0,-0.0,1.3,1.3,4.3,12.1,5.7,0.4,0.6,1.0,0.95084669029195
-0.0,7.1,-0.1,2.5,2.5,-3.0,3.9,5.1,0.2,3.1,1.0,0.8965080253385646
1.2,0.4,-0.1,-8.1,-8.1,3.2,8.2,5.4,2.5,3.1,1.0,0.9688738374919292
0.1,0.2,-1.3,-4.8,-4.8,4.1,2.9,2.2,0.4,3.4,1.0,0.9555862753335934
12.2,1.7,-20.2,-7.0,-7.0,7.4,0.9,11.9,4.0,4.7,1.0,0.9232610594616624
1.2,-1.1,-2.2,-3.2,-3.2,7.9,2.4,4.6,0.7,1.7,1.0,0.9551744968637148
0.7,0.2,0.0,-7.4,-7.4,4.4,13.8,6.8,2.4,2.1,1.0,0.9740007626915386
1.1,-0.1,-0.0,-2.1,-2.1,8.1,6.3,17.7,1.4,3.9,1.0,0.9479688124866741
1.0,6.9,-6.5,-9.2,-9.2,3.4,1.4,1.7,1.2,3.8,1.0,0.9548987567753456
-0.2,-12.1,-0.2,-4.8,-4.8,-3.4,4.4,0.9,0.1,0.5,1.0,0.948249644163317
0.3,0.1,-1.8,-7.3,-7.3,-4.3,3.0,2.5,0.7,3.9,1.0,0.9424306036674496
0.2,-0.0,-1.0,-4.9,-4.9,-1.4,4.9,3.7,0.6,18.9,1.0,0.9479319422771988
2.2,-0.0,-14.7,-5.2,-5.2,1.2,0.7,4.8,0.7,1.5,1.0,0.9103676268846757
0.4,0.0,-1.8,-5.9,-5.9,2.8,2.9,2.6,0.6,7.4,1.0,0.9555681474593868
-0.0,-5.3,0.0,1.7,1.7,-3.5,9.3,9.2,0.3,7.3,1.0,0.9179560343563
-0.0,-0.1,-0.0,5.3,5.3,4.7,8.2,3.8,0.1,0.6,1.0,0.9315885818166224
3.8,0.0,-0.1,-8.8,-8.8,8.1,8.1,8.7,5.7,2.7,1.0,0.976024941018892
4.8,-0.0,-2.8,-7.8,-7.8,7.5,3.3,8.2,3.7,3.2,1.0,0.9653530760009952
0.0,0.2,-1.1,2.2,2.2,5.5,3.7,2.2,0.2,0.8,1.0,0.9365523342700488
-0.0,-0.2,-0.0,6.2,6.2,-4.0,9.5,6.1,0.1,7.0,1.0,0.8929945504847072
-0.0,-0.1,-0.2,-8.2,-8.2,-8.2,4.4,2.0,0.5,1.3,1.0,0.9410488185657012
0.0,-2.9,-0.5,1.1,1.1,1.3,6.1,2.5,0.2,29.5,1.0,0.941697968477102
-0.0,0.1,0.0,-5.1,-5.1,-1.9,5.9,3.2,0.3,2.2,1.0,0.9485287015441332
5.3,-4.2,-10.0,-3.5,-3.5,9.7,2.1,4.3,1.1,7.7,1.0,0.9507026795227655
0.3,3.8,-0.2,-6.2,-6.2,5.8,5.7,3.2,0.9,5.3,1.0,0.9661898931620936
-0.1,2.7,-0.3,-2.7,-2.7,-4.8,4.5,1.2,0.1,3.9,1.0,0.9289293449247225
0.6,-0.9,-0.5,0.3,0.3,7.7,1.9,21.8,0.8,1.8,1.0,0.9186767448171488
-0.0,0.1,0.2,6.5,6.5,5.3,18.2,5.1,0.1,7.1,1.0,0.9492836489352414
-0.1,-0.8,0.0,6.0,6.0,3.2,9.2,3.1,0.1,6.8,1.0,0.9288365157755444
4.8,0.0,-8.0,-4.9,-4.9,7.0,1.3,13.3,1.9,2.2,1.0,0.9362736725179248
0.0,-0.0,-0.1,-6.4,-6.4,3.7,3.7,3.1,0.6,1.7,1.0,0.9610650858118616
12.5,-0.9,-9.2,-7.9,-7.9,8.2,1.7,17.7,7.2,1.1,1.0,0.9494106250691866
3.5,19.2,-10.0,-7.3,-7.3,5.9,0.9,4.9,1.4,1.7,1.0,0.9387028760560321
0.0,0.4,-0.3,-8.6,-8.6,-4.8,3.0,1.9,0.6,3.2,1.0,0.9488359009999212
-0.0,-0.8,-0.0,-3.8,-3.8,-0.1,4.1,4.7,0.3,2.9,1.0,0.9439264092455868
-0.0,-5.6,0.0,-1.0,-1.0,0.7,19.4,2.5,0.3,2.7,1.0,0.9658315503152344
0.5,0.7,-1.4,-7.9,-7.9,7.7,1.4,3.7,1.0,5.3,1.0,0.9669639969788272
-0.0,0.1,0.0,8.7,8.7,7.9,6.6,8.4,0.1,1.1,1.0,0.9145245805005822
-0.0,-0.0,-0.3,-6.7,-6.7,-7.6,4.9,2.6,0.5,7.6,1.0,0.9381990490529272
-0.0,0.1,0.0,-5.9,-5.9,-1.3,11.2,2.7,0.5,8.1,1.0,0.9619914541057992
0.3,-0.4,-2.3,0.6,0.6,6.7,1.1,7.6,0.3,1.3,1.0,0.9305871840417576
0.1,0.1,-1.2,-3.2,-3.2,4.6,1.5,4.4,0.3,0.7,1.0,0.9465102914344872
0.0,0.1,-0.2,-7.9,-7.9,-8.1,3.5,4.6,0.8,2.3,1.0,0.9347453780271504
-0.2,0.0,0.1,2.9,2.9,-0.1,10.8,3.5,0.1,0.5,1.0,0.9330744240254436
7.0,0.0,0.1,-6.0,-6.0,10.7,38.4,22.0,9.2,1.5,1.0,0.9891840946091448
0.3,0.0,-0.1,-6.9,-6.9,1.5,5.9,4.0,1.0,2.9,1.0,0.9607792634696288
-0.0,-0.0,-0.0,0.2,0.2,5.2,5.9,2.7,0.2,2.8,1.0,0.9493593018436972
2.1,-2.0,-2.4,-10.9,-10.9,-3.5,4.0,2.2,3.8,7.6,1.0,0.9601367451644788
10.3,-10.5,-11.8,-8.9,-8.9,9.1,0.7,8.3,4.3,0.6,1.0,0.9600264763602976
1.7,-0.8,-1.1,-2.0,-2.0,8.2,2.0,17.2,1.1,4.1,1.0,0.9381726097404502
0.0,-1.7,0.0,7.6,7.6,10.2,7.4,6.3,0.1,7.7,1.0,0.9359547392544156
-0.2,-0.3,-0.5,-4.2,-4.2,-9.2,2.9,1.8,0.1,0.3,1.0,0.9152144059392248
0.4,-0.0,-1.1,-3.4,-3.4,6.7,1.9,6.9,0.6,1.5,1.0,0.9507052079296504
0.0,0.3,-0.0,-2.7,-2.7,5.6,11.6,3.5,0.5,1.8,0.0,0.9657020321208531
0.0,0.0,-0.1,6.6,6.6,3.3,6.0,6.2,0.1,1.2,1.0,0.9095265063780184
1.1,-0.1,-12.6,-8.0,-8.0,2.3,0.4,3.1,0.7,1.9,1.0,0.935043217834629
0.0,-0.0,-0.3,-5.9,-5.9,-0.5,1.8,4.5,0.4,1.3,1.0,0.9448910555702144
0.5,0.1,-1.5,-10.6,-10.6,-4.0,2.5,2.1,2.0,0.9,1.0,0.9544562067358184
-1.2,-0.2,-0.2,4.3,4.3,-7.2,2.2,2.1,0.0,54.6,0.0,0.8869278379395487
-0.1,-0.1,-0.1,-2.4,-2.4,0.5,2.3,3.2,0.2,2.2,1.0,0.9379218745174698
0.0,-2.4,-0.6,-3.1,-3.1,-2.1,2.8,4.2,0.3,11.3,1.0,0.9345370922158216
0.9,-0.0,-3.7,-5.7,-5.7,2.9,0.9,8.0,0.8,10.0,1.0,0.9424210239520528
2.5,-0.0,-0.6,-3.8,-3.8,7.8,6.0,14.5,2.1,3.5,1.0,0.9553850070079448
9.8,-0.3,-1.0,-7.8,-7.8,10.3,11.3,5.3,5.9,3.8,1.0,0.9815253532289356
1.6,4.6,-2.3,-3.1,-3.1,10.0,1.4,6.1,0.7,5.9,1.0,0.9547076324732364
7.7,-1.2,-2.7,-8.5,-8.5,8.9,3.3,7.5,5.1,1.0,1.0,0.970877497569618
0.1,-8.5,-0.8,-5.0,-5.0,3.3,2.1,4.2,0.5,7.4,0.0,0.9556989626208642
0.2,0.6,-5.6,-5.4,-5.4,-3.7,1.5,2.6,0.4,2.3,1.0,0.92302064290977
0.3,0.0,-10.9,-7.2,-7.2,2.4,0.7,1.8,0.5,0.7,1.0,0.9376995616966124
0.0,-0.1,-0.6,-5.1,-5.1,4.3,4.4,0.9,0.2,5.0,1.0,0.9615275140246322
0.1,-2.8,0.0,-6.7,-6.7,5.2,6.6,4.7,1.0,9.7,1.0,0.9686914425190716
0.1,-0.0,-0.1,-3.4,-3.4,5.8,3.0,4.0,0.4,30.9,1.0,0.9592909025028904
0.2,0.0,-5.5,0.2,0.2,3.2,2.0,2.4,0.2,0.9,1.0,0.9228769189788478
-0.1,14.8,-0.0,2.7,2.7,3.1,3.5,1.8,0.1,0.8,1.0,0.9205436867655004
0.1,0.0,-0.5,3.6,3.6,5.1,3.8,8.6,0.3,2.2,1.0,0.9207232441103692
1.7,0.5,-0.3,-8.4,-8.4,7.8,6.0,3.5,2.3,1.0,1.0,0.9745050000038614
-0.0,4.6,-1.6,-1.1,-1.1,6.6,0.7,1.4,0.1,4.8,0.0,0.9445166225876672
1.9,1.9,-1.1,5.3,5.3,8.9,3.5,18.4,0.6,3.8,1.0,0.9053965469216396
-0.5,-0.4,0.0,6.9,6.9,0.2,7.2,5.8,0.1,1.0,1.0,0.8991195228564831
0.1,-0.1,-0.5,-5.6,-5.6,-2.3,5.3,3.8,0.7,2.3,1.0,0.9467930785093585
0.4,1.2,-1.5,-3.8,-3.8,6.2,1.5,3.8,0.4,0.7,1.0,0.9522462808747268
0.0,0.0,-0.0,1.6,1.6,5.6,9.9,1.8,0.2,0.6,1.0,0.9535069001778776
8.5,-2.8,-9.9,-10.7,-10.7,1.8,0.8,12.1,8.8,3.5,1.0,0.9473569489287162
0.1,-0.0,-1.9,-6.8,-6.8,-0.7,1.5,2.3,0.4,1.5,1.0,0.9467478754074508
0.1,-0.6,-0.0,-5.7,-5.7,6.2,5.8,4.3,0.8,1.5,1.0,0.965969678484522
2.8,-2.4,-0.5,-0.0,-0.0,10.5,8.1,14.5,1.7,2.6,1.0,0.9544357373915504
0.2,-1.4,-4.2,-2.5,-2.5,4.7,1.5,6.4,0.5,2.6,1.0,0.9365925861772152
0.0,1.6,-0.0,-5.7,-5.7,1.0,4.3,3.5,0.5,0.6,1.0,0.9534088828240492
6.2,-3.3,-1.6,0.5,0.5,11.0,3.9,21.9,2.0,0.3,1.0,0.9358220867178412
2.4,0.1,-3.7,-7.2,-7.2,5.8,2.4,6.7,2.0,0.8,1.0,0.9579053256221872
0.7,2.2,-2.1,-9.5,-9.5,-1.0,1.8,5.2,2.2,0.6,1.0,0.9516470164123622
0.1,-0.2,-6.5,-9.6,-9.6,2.0,0.7,1.1,0.6,5.3,1.0,0.9548340007026304
-0.0,0.5,-0.1,-5.0,-5.0,-2.0,3.9,3.9,0.4,1.6,1.0,0.9427778651691461
2.7,-3.2,-1.8,-7.6,-7.6,5.4,3.7,5.7,2.3,4.8,1.0,0.9652247770315716
0.3,6.5,-0.0,-1.0,-1.0,7.9,9.0,6.3,0.6,7.5,1.0,0.958582596076924
0.8,0.4,-0.3,-6.7,-6.7,8.4,2.7,6.9,1.3,5.1,1.0,0.9660496502108341
1.1,-0.0,-4.0,-4.0,-4.0,6.3,1.4,5.1,0.6,1.6,1.0,0.9480168840470056
5.8,0.0,-0.2,-8.2,-8.2,9.3,9.8,10.3,6.8,1.6,1.0,0.9774681876279152
0.0,0.3,-1.4,-2.8,-2.8,-3.1,2.9,2.6,0.3,3.4,1.0,0.9276160244772892
1.9,-0.0,-0.5,-4.1,-4.1,9.9,8.2,6.0,1.5,6.5,1.0,0.9703278018932496
11.6,0.0,-7.0,-8.1,-8.1,12.5,1.0,10.2,5.0,8.1,1.0,0.967414538552388
1.9,0.0,-1.1,-8.2,-8.2,5.8,2.8,7.4,2.6,1.2,1.0,0.9641533599894564
0.2,-12.1,-0.4,4.4,4.4,6.3,10.6,2.9,0.2,1.5,1.0,0.9507969350320452
1.1,0.0,-0.4,-5.7,-5.7,6.3,7.3,4.1,1.2,5.7,1.0,0.9682587506267883
9.7,0.6,-13.4,-11.9,-11.9,4.0,2.2,2.2,10.1,4.2,1.0,0.9625998378352114
24.1,-0.0,-13.5,-9.8,-9.8,11.2,0.9,13.7,13.7,15.6,1.0,0.9651829102966876
0.9,0.7,-0.2,-7.5,-7.5,4.2,8.5,4.4,1.9,0.8,1.0,0.9695648257748328
0.0,0.0,-0.0,-6.4,-6.4,-1.3,6.1,3.7,0.7,1.5,1.0,0.9539317850174116
0.1,-0.0,-0.2,4.9,4.9,7.4,8.0,4.7,0.2,1.9,1.0,0.9395740029440292
1.1,4.2,-3.3,-9.2,-9.2,-2.3,2.8,4.3,2.3,4.0,1.0,0.9481668842964606
0.0,-0.3,-0.0,7.1,7.1,5.6,16.8,6.8,0.2,1.7,1.0,0.9420477690685152
-0.0,-0.1,-0.1,5.9,5.9,-2.7,5.4,5.0,0.1,0.8,1.0,0.8866281449336361
0.0,-0.7,-0.5,-4.1,-4.1,-2.1,2.6,5.5,0.4,2.7,1.0,0.9338291425702036
0.4,0.0,-0.8,-6.5,-6.5,4.8,1.6,3.5,0.6,1.5,1.0,0.9591754704161785
-0.1,0.1,0.0,6.5,6.5,5.0,9.1,2.9,0.1,0.5,1.0,0.9307727753598641
-0.0,2.9,-2.9,-2.8,-2.8,-4.1,1.4,1.6,0.1,5.6,1.0,0.9164801713959424
1.3,-1.8,-0.1,-7.8,-7.8,7.2,11.3,4.3,2.5,3.0,1.0,0.9777745516015932
5.5,-0.6,-1.9,-8.6,-8.6,7.7,2.8,8.6,4.5,1.2,1.0,0.967982741226036
0.2,-0.2,-0.1,-4.2,-4.2,1.9,6.7,6.2,0.8,7.7,1.0,0.9537605067771032
2.4,-0.7,-3.7,-5.4,-5.4,6.1,2.8,5.5,1.3,0.8,1.0,0.9553005772806964
3.5,6.3,-2.7,-9.9,-9.9,6.9,1.3,6.3,3.8,1.3,1.0,0.9659542908576568
6.5,0.8,-0.6,-5.5,-5.5,10.1,4.8,13.2,3.3,1.4,1.0,0.9648276556928629
6.3,-0.0,-1.3,2.1,2.1,8.7,6.2,17.8,1.7,1.9,1.0,0.93259367318519
2.7,0.0,-6.0,-9.5,-9.5,3.3,2.2,2.9,2.5,2.9,1.0,0.9597187709268862
4.6,-2.0,-1.9,-9.3,-9.3,6.9,2.7,10.1,5.7,1.4,1.0,0.9675436156782172
1.2,0.3,-1.6,-7.5,-7.5,-3.0,5.7,4.8,1.9,0.3,1.0,0.9494213306397602
-0.0,0.2,0.0,4.1,4.1,2.3,8.3,5.2,0.2,0.7,1.0,0.9267730215614908
0.2,-0.8,0.0,5.4,5.4,7.5,13.5,8.5,0.4,0.1,0.0,0.9446607971859392
0.0,0.0,0.0,4.8,4.8,4.1,12.6,12.6,0.4,2.5,1.0,0.928847904958222
5.0,4.0,-1.0,-8.8,-8.8,6.9,10.9,2.8,4.0,1.1,1.0,0.9783682295727549
-0.8,1.7,0.1,4.3,4.3,3.8,11.9,1.0,0.0,4.5,1.0,0.9445541885548592
1.2,-0.4,-3.9,-7.7,-7.7,1.9,2.3,2.8,1.1,4.2,1.0,0.9544809631282142
1.8,0.5,-2.7,-8.3,-8.3,5.6,0.9,10.1,2.1,6.1,1.0,0.9567735033128296
-0.1,0.6,-0.0,6.0,6.0,1.2,6.9,7.5,0.1,3.9,1.0,0.9046326590383156
3.4,0.0,-1.5,-2.2,-2.2,10.3,3.7,11.7,1.5,2.2,1.0,0.9538469362994344
0.0,-0.0,-0.0,4.5,4.5,8.4,4.6,6.6,0.2,5.7,1.0,0.9350829562576284
8.0,0.1,-25.0,-8.0,-8.0,1.6,0.5,9.4,2.8,0.8,1.0,0.8895484600384925
3.4,8.6,-11.0,-9.2,-9.2,5.1,0.5,5.0,1.9,1.9,1.0,0.9458568028167365
0.1,-5.0,-1.1,-3.4,-3.4,6.1,1.5,4.7,0.4,2.0,1.0,0.9530062500262002
2.3,-0.1,-1.0,-2.0,-2.0,9.7,5.1,6.7,1.1,22.2,1.0,0.9621775518836532
0.1,-1.0,-4.0,-2.0,-2.0,3.8,1.3,2.3,0.2,2.6,1.0,0.9374537347739059
13.5,0.5,-10.5,-10.2,-10.2,10.9,0.9,7.7,8.4,3.5,1.0,0.9680919804234964
0.7,0.3,-1.9,-4.6,-4.6,5.3,1.5,8.0,0.8,3.0,1.0,0.9480570719532602
1.4,-0.0,-0.7,-0.8,-0.8,10.0,2.2,8.1,0.6,35.6,1.0,0.9556903914250859
2.5,-0.0,-3.3,-3.9,-3.9,9.1,2.2,4.7,0.9,2.3,1.0,0.9577411191026468
-0.1,-0.1,0.0,-9.0,-9.0,-5.7,8.2,1.3,0.5,10.4,1.0,0.9588547396306616
0.8,0.3,-1.9,-7.2,-7.2,-1.1,1.7,6.7,1.2,2.1,1.0,0.9424791357731416
0.4,-0.1,-0.2,-0.8,-0.8,10.0,3.8,4.8,0.4,2.1,1.0,0.9572471712513466
1.7,1.5,-0.1,-4.7,-4.7,6.5,8.0,13.2,2.2,4.0,1.0,0.9596235970885201
0.3,-0.0,-0.2,7.2,7.2,9.6,2.9,18.6,0.2,8.2,1.0,0.8991203046948317
0.3,-2.3,-6.1,-7.9,-7.9,1.8,0.6,4.0,0.7,1.0,1.0,0.9464093808877648
0.1,16.3,-2.8,-8.6,-8.6,-3.9,2.7,2.0,0.9,9.7,1.0,0.9397390324725003
1.6,-1.9,-0.0,-7.7,-7.7,7.5,12.4,8.8,3.8,3.3,1.0,0.976896897361437
11.1,-2.2,-2.7,-10.9,-10.9,7.1,4.8,7.7,15.7,15.2,1.0,0.9787856037353472
7.4,0.1,-4.1,-10.3,-10.3,9.0,2.9,3.4,5.9,1.2,1.0,0.9750343505890909
18.7,0.0,-23.4,-11.8,-11.8,5.9,0.8,6.4,16.9,1.6,1.0,0.950210441408998
0.0,0.0,0.0,-8.5,-8.5,-2.0,7.7,2.6,1.0,7.2,1.0,0.9625590921802788
4.0,0.0,-2.1,-7.6,-7.6,10.6,1.4,10.3,2.8,20.2,1.0,0.9682133925985296
1.7,-0.1,-0.8,-7.2,-7.2,6.9,3.1,5.3,1.6,3.9,1.0,0.9661722473847149
1.9,5.7,-0.3,-6.9,-6.9,7.1,5.3,4.8,1.7,1.6,1.0,0.967674097285418
-2.2,15.2,1.4,5.3,5.3,-2.6,23.2,2.1,0.1,2.0,1.0,0.9398618122160558
4.7,0.0,-1.7,-7.1,-7.1,8.1,2.7,12.1,3.4,2.6,1.0,0.9617910764090052
10.9,0.0,-14.4,-10.7,-10.7,7.1,0.8,6.7,7.8,0.8,1.0,0.9568565355126049
3.2,0.2,-6.1,-8.5,-8.5,3.8,1.4,5.4,2.3,2.0,1.0,0.9538800484332476
0.6,0.3,0.0,-2.2,-2.2,12.2,10.0,4.4,0.7,0.3,1.0,0.9723276767590752
0.7,-1.2,-1.0,-1.8,-1.8,6.5,3.0,12.6,0.9,1.7,1.0,0.9405208636567548
0.2,-0.0,-0.2,-6.5,-6.5,-1.6,5.8,6.2,1.2,2.2,1.0,0.9502993277037756
4.7,-0.0,-2.0,-8.9,-8.9,6.5,3.7,5.4,3.9,4.7,1.0,0.9698715847735544
-0.6,0.0,0.0,5.3,5.3,1.6,4.2,3.6,0.1,1.3,1.0,0.9094144329761829
0.0,-0.2,-0.3,-5.3,-5.3,6.2,2.0,4.3,0.5,2.3,1.0,0.9593385600455092
2.4,-0.4,-3.7,-7.2,-7.2,6.8,1.2,9.5,1.9,7.3,1.0,0.9563429846934314
-0.0,0.1,0.2,-3.4,-3.4,-2.0,17.8,3.7,0.4,1.2,1.0,0.9619709972958216
10.6,-8.9,-3.0,-6.1,-6.1,12.5,4.5,6.4,3.7,5.1,1.0,0.9752643326397148
1.1,-0.2,-0.3,-4.0,-4.0,7.2,3.8,6.0,0.9,3.0,1.0,0.9594435908322004
0.0,0.2,-0.2,-4.5,-4.5,-2.7,7.3,2.6,0.4,1.2,1.0,0.9473095597369608
0.7,0.2,-4.9,-3.8,-3.8,5.2,1.9,6.7,0.8,14.4,1.0,0.9437918721614978
0.1,-0.0,-0.2,0.5,0.5,7.6,4.2,4.4,0.3,1.4,1.0,0.9486738628742613
0.0,-23.9,-0.1,-6.2,-6.2,-2.0,3.2,7.0,0.7,7.4,1.0,0.9533130285114544
3.3,-0.0,-8.7,-5.5,-5.5,6.1,1.1,8.3,1.4,1.8,1.0,0.9402050597328911
-0.0,-0.0,0.0,9.3,9.3,9.3,8.0,6.2,0.1,7.3,1.0,0.9262070602708388
3.4,2.2,-15.3,0.7,0.7,8.1,0.8,11.6,0.8,0.8,1.0,0.8880322139775477
2.3,0.0,-2.4,-7.7,-7.7,7.9,2.0,6.1,2.0,1.4,1.0,0.9649720388646308
0.1,-1.4,-0.0,-7.2,-7.2,3.4,3.5,5.8,1.0,4.6,1.0,0.9608930500113081
-0.2,0.6,-0.0,2.8,2.8,-2.7,3.0,3.4,0.1,1.3,1.0,0.9015441181245952
-0.0,-0.0,0.7,-2.0,-2.0,0.3,26.2,5.1,0.5,7.2,1.0,0.972688211991932
4.1,-0.0,-15.2,-9.4,-9.4,7.5,0.3,7.0,2.4,2.3,1.0,0.9463680017996572
1.6,0.2,-0.2,0.1,0.1,8.2,5.8,8.2,0.8,0.9,1.0,0.9503888429737916
2.9,0.5,-11.3,-9.1,-9.1,6.6,0.7,3.2,1.8,2.8,1.0,0.9543632827849954
0.5,0.2,-4.1,0.2,0.2,5.1,2.6,4.4,0.4,5.1,1.0,0.9321644038305548
-0.0,0.0,-0.0,-2.4,-2.4,6.0,2.8,5.5,0.3,3.2,1.0,0.9509592952086641
0.3,-0.0,-0.1,8.5,8.5,8.4,6.1,27.8,0.3,1.9,1.0,0.8713047974510991
0.8,0.0,-8.2,0.7,0.7,3.9,0.9,5.6,0.3,2.2,1.0,0.9066177290552252
0.0,2.9,-0.1,-1.2,-1.2,-0.8,2.5,4.9,0.2,2.5,1.0,0.9247456308298412
28.9,8.1,-33.5,-10.4,-10.4,10.5,0.6,7.0,13.5,2.6,1.0,0.934463106224818
1.2,0.9,-3.2,1.2,1.2,9.2,1.8,7.4,0.5,2.5,1.0,0.9359295621504736
0.0,-0.4,-0.0,-4.6,-4.6,5.9,5.8,4.9,0.6,1.7,1.0,0.9622112094489804
-0.0,-13.5,-0.5,1.8,1.8,2.9,3.2,1.2,0.1,1.6,1.0,0.9391483939288988
3.2,-2.6,-1.6,-7.5,-7.5,3.7,3.3,9.6,2.9,2.6,1.0,0.9578473924565514
-0.5,-2.0,0.1,0.4,0.4,-7.1,0.4,4.6,0.0,9.6,0.0,0.8886963540385254
0.6,-0.1,-0.8,-2.9,-2.9,7.1,3.1,6.6,0.7,2.6,1.0,0.9533138575490944
1.2,-0.1,-1.6,-3.3,-3.3,8.5,3.0,3.9,0.7,2.6,1.0,0.9590187041132414
0.1,0.3,-3.7,-6.2,-6.2,-1.0,1.9,1.9,0.4,1.2,1.0,0.9413986593056888
-4.3,0.1,0.2,7.0,7.0,-7.0,7.6,3.4,0.0,6.0,1.0,0.8677000559956791
2.0,0.0,-0.2,-9.4,-9.4,3.8,6.3,6.1,4.1,0.4,1.0,0.9701970940859768
4.8,0.0,-6.9,-8.9,-8.9,4.8,2.4,5.3,3.7,1.2,1.0,0.9586662731061959
2.8,-7.7,-3.5,-8.1,-8.1,4.8,4.1,3.2,2.2,2.3,1.0,0.966790148902828
1.9,6.0,-10.6,-2.3,-2.3,7.8,1.3,3.9,0.6,0.7,1.0,0.9306224459025388
0.1,-0.5,-1.8,1.4,1.4,3.6,1.9,6.4,0.3,1.4,1.0,0.9214250505555222
0.0,-0.6,-1.6,-10.0,-10.0,-4.0,1.8,1.1,0.7,6.5,1.0,0.9527390203740466
-0.0,-0.0,-0.1,7.2,7.2,4.2,8.0,2.7,0.1,1.6,0.0,0.922449950070124
